double,hit,stand,player_total,dealer_card_up,best_action,split
-0.24958285714285713,-0.06356285714285714,-0.06796857142857143,soft_18,11,hit,
-0.009894285714285715,-0.0013142857142857142,-0.15323571428571428,soft_17,2,hit,
0.055208571428571426,0.03200714285714286,-0.11766571428571429,soft_17,3,double,
0.11719428571428571,0.06084714285714286,-0.08060285714285714,soft_17,4,double,
0.1844542857142857,0.09597571428571429,-0.046125714285714284,soft_17,5,double,
0.24665714285714285,0.13161571428571428,0.009131428571428572,soft_17,6,double,
-0.017114285714285714,0.055034285714285716,-0.10519285714285714,soft_17,7,hit,
-0.25254,-0.07084571428571429,-0.3805928571428571,soft_17,8,hit,
-0.3972257142857143,-0.1485142857142857,-0.42407428571428574,soft_17,9,hit,
-0.42094857142857145,-0.18037285714285714,-0.3867757142857143,soft_17,10,hit,
-0.3739742857142857,-0.12390428571428572,-0.3302357142857143,soft_17,11,hit,
-0.07278285714285715,-0.020094285714285714,-0.2941485714285714,soft_16,2,hit,
-0.009554285714285715,0.01233,-0.2525171428571429,soft_16,3,hit,
0.057114285714285715,0.048434285714285714,-0.21247428571428573,soft_16,4,double,
0.12422571428571429,0.08684285714285714,-0.16536285714285714,soft_16,5,double,
0.17655428571428572,0.11600857142857143,-0.15570571428571428,soft_16,6,double,
-0.17877142857142858,-0.0032214285714285713,-0.47364285714285714,soft_16,7,hit,
-0.31217142857142854,-0.06651,-0.5112314285714286,soft_16,8,hit,
-0.45578857142857143,-0.14675142857142856,-0.5423285714285714,soft_16,9,hit,
-0.47159142857142855,-0.19206285714285715,-0.4954657142857143,soft_16,10,hit,
-0.4336714285714286,-0.11504142857142857,-0.46096,soft_16,11,hit,
-0.07996,-0.0017371428571428572,-0.29487714285714284,soft_15,2,hit,
-0.008868571428571429,0.03200714285714286,-0.2524942857142857,soft_15,3,hit,
0.054271428571428575,0.06700571428571428,-0.21157428571428571,soft_15,4,hit,
0.12665714285714286,0.10931285714285714,-0.16817428571428572,soft_15,5,double,
0.18119142857142856,0.14361,-0.15600285714285714,soft_15,6,double,
-0.17982,0.03813571428571429,-0.47444285714285717,soft_15,7,hit,
-0.31232,-0.026275714285714284,-0.5084742857142858,soft_15,8,hit,
-0.45319714285714285,-0.11252285714285715,-0.5422742857142857,soft_15,9,hit,
-0.47319428571428573,-0.1609057142857143,-0.49859,soft_15,10,hit,
-0.43306,-0.09067142857142857,-0.4614785714285714,soft_15,11,hit,
-0.07443714285714285,0.020965714285714285,-0.29492857142857143,soft_14,2,hit,
-0.00794,0.05571857142857143,-0.25229142857142856,soft_14,3,hit,
